,year,driver,team,track,FP2 fastest lap,FP2 tyre life,FP3 fastest lap,FP3 tyre life,theoretical fastest lap,qualifying time
0,2018,HAM,Mercedes,Australian Grand Prix,83.931,2.0,94.225,4.0,94.225,81.164
0,2018,RAI,Ferrari,Australian Grand Prix,84.214,2.0,88.499,2.0,88.499,81.828
0,2018,VER,Red Bull Racing,Australian Grand Prix,84.058,2.0,91.68,7.0,91.68,81.879
0,2018,RIC,Red Bull Racing,Australian Grand Prix,84.721,9.0,94.043,13.0,94.043,82.152
0,2018,MAG,Haas F1 Team,Australian Grand Prix,85.246,2.0,96.807,2.0,96.807,83.187
0,2018,GRO,Haas F1 Team,Australian Grand Prix,84.648,2.0,96.171,3.0,96.171,83.339
0,2018,SAI,Renault,Australian Grand Prix,85.39,4.0,93.172,7.0,93.172,83.577
0,2018,BOT,Mercedes,Australian Grand Prix,84.159,2.0,94.174,8.0,94.174,82.089
0,2018,ALO,McLaren,Australian Grand Prix,85.2,4.0,94.298,9.0,94.298,83.692
0,2018,VAN,McLaren,Australian Grand Prix,85.285,2.0,94.233,12.0,94.233,83.853
0,2018,STR,Williams,Australian Grand Prix,85.543,4.0,95.828,4.0,95.828,84.23
0,2018,HAR,Toro Rosso,Australian Grand Prix,85.925,2.0,95.438,10.0,95.438,84.532
0,2018,ERI,Sauber,Australian Grand Prix,86.814,2.0,88.89,2.0,88.89,84.556
0,2018,LEC,Sauber,Australian Grand Prix,86.815,2.0,96.448,10.0,96.448,84.636
0,2018,SIR,Williams,Australian Grand Prix,85.974,6.0,95.589,12.0,95.589,84.922
0,2018,GAS,Toro Rosso,Australian Grand Prix,85.945,2.0,94.99,11.0,94.99,85.295
0,2018,VET,Ferrari,Bahrain Grand Prix,89.828,2.0,90.719,4.0,90.719,87.958
0,2018,RAI,Ferrari,Bahrain Grand Prix,89.817,2.0,89.868,2.0,89.868,88.101
0,2018,BOT,Mercedes,Bahrain Grand Prix,90.38,2.0,90.781,2.0,90.781,88.124
0,2018,HAM,Mercedes,Bahrain Grand Prix,90.472,3.0,90.691,2.0,90.691,88.22
0,2018,RIC,Red Bull Racing,Bahrain Grand Prix,90.751,2.0,90.452,2.0,90.452,88.398
0,2018,GAS,Toro Rosso,Bahrain Grand Prix,91.232,2.0,91.438,2.0,91.438,89.329
0,2018,MAG,Haas F1 Team,Bahrain Grand Prix,91.969,2.0,91.737,3.0,91.737,89.358
0,2018,HUL,Renault,Bahrain Grand Prix,91.22,2.0,91.144,2.0,91.144,89.57
0,2018,OCO,Force India,Bahrain Grand Prix,91.809,9.0,91.554,2.0,91.554,89.874
0,2018,SAI,Renault,Bahrain Grand Prix,91.601,2.0,91.2,2.0,91.2,89.986
0,2018,HAR,Toro Rosso,Bahrain Grand Prix,92.908,5.0,91.46,2.0,91.46,90.105
0,2018,PER,Force India,Bahrain Grand Prix,91.868,12.0,91.564,2.0,91.564,90.156
0,2018,ALO,McLaren,Bahrain Grand Prix,91.282,2.0,91.445,4.0,91.445,90.212
0,2018,VAN,McLaren,Bahrain Grand Prix,91.422,2.0,91.86,10.0,91.86,90.525
0,2018,VER,Red Bull Racing,Bahrain Grand Prix,90.745,11.0,90.393,2.0,90.393,89.374
0,2018,GRO,Haas F1 Team,Bahrain Grand Prix,91.591,2.0,91.513,2.0,91.513,90.53
0,2018,ERI,Sauber,Bahrain Grand Prix,92.733,8.0,91.859,2.0,91.859,91.063
0,2018,SIR,Williams,Bahrain Grand Prix,92.474,2.0,92.463,2.0,92.463,91.414
0,2018,LEC,Sauber,Bahrain Grand Prix,92.372,2.0,92.047,2.0,92.047,91.42
0,2018,STR,Williams,Bahrain Grand Prix,92.382,2.0,92.865,2.0,92.865,91.503
0,2018,VET,Ferrari,Chinese Grand Prix,93.59,2.0,93.018,2.0,93.018,91.095
0,2018,RAI,Ferrari,Chinese Grand Prix,93.489,2.0,93.469,2.0,93.469,91.182
0,2018,BOT,Mercedes,Chinese Grand Prix,93.515,2.0,93.761,4.0,93.761,91.625
0,2018,HAM,Mercedes,Chinese Grand Prix,93.482,2.0,94.057,3.0,94.057,91.675
0,2018,VER,Red Bull Racing,Chinese Grand Prix,93.823,2.0,93.969,2.0,93.969,91.796
0,2018,RIC,Red Bull Racing,Chinese Grand Prix,94.557,2.0,95.061,2.0,95.061,91.948
0,2018,HUL,Renault,Chinese Grand Prix,94.313,2.0,94.841,3.0,94.841,92.532
0,2018,PER,Force India,Chinese Grand Prix,94.792,2.0,94.445,2.0,94.445,92.758
0,2018,SAI,Renault,Chinese Grand Prix,94.473,2.0,94.582,2.0,94.582,92.819
0,2018,GRO,Haas F1 Team,Chinese Grand Prix,96.471,4.0,95.756,3.0,95.756,92.855
0,2018,MAG,Haas F1 Team,Chinese Grand Prix,94.458,2.0,94.329,2.0,94.329,92.986
0,2018,OCO,Force India,Chinese Grand Prix,94.874,2.0,94.456,2.0,94.456,93.057
0,2018,ALO,McLaren,Chinese Grand Prix,94.632,2.0,94.851,2.0,94.851,93.232
0,2018,VAN,McLaren,Chinese Grand Prix,95.163,2.0,94.977,2.0,94.977,93.505
0,2018,HAR,Toro Rosso,Chinese Grand Prix,95.333,2.0,94.991,2.0,94.991,93.795
0,2018,SIR,Williams,Chinese Grand Prix,95.34,2.0,94.741,2.0,94.741,94.062
0,2018,GAS,Toro Rosso,Chinese Grand Prix,94.849,2.0,95.079,2.0,95.079,94.101
0,2018,STR,Williams,Chinese Grand Prix,97.147,5.0,95.375,2.0,95.375,94.285
0,2018,LEC,Sauber,Chinese Grand Prix,95.916,2.0,95.497,2.0,95.497,94.454
0,2018,ERI,Sauber,Chinese Grand Prix,95.624,2.0,95.679,2.0,95.679,94.914
0,2018,VET,Ferrari,Azerbaijan Grand Prix,104.127,3.0,103.091,5.0,103.091,101.498
0,2018,HAM,Mercedes,Azerbaijan Grand Prix,103.603,4.0,103.452,6.0,103.452,101.677
0,2018,BOT,Mercedes,Azerbaijan Grand Prix,103.57,6.0,103.569,2.0,103.569,101.837
0,2018,RIC,Red Bull Racing,Azerbaijan Grand Prix,102.795,6.0,104.861,2.0,104.861,101.911
0,2018,VER,Red Bull Racing,Azerbaijan Grand Prix,102.911,4.0,103.519,2.0,103.519,101.994
0,2018,RAI,Ferrari,Azerbaijan Grand Prix,102.864,2.0,103.493,4.0,103.493,102.49
0,2018,OCO,Force India,Azerbaijan Grand Prix,103.814,6.0,104.22,6.0,104.22,102.523
0,2018,PER,Force India,Azerbaijan Grand Prix,104.142,4.0,103.936,6.0,103.936,102.547
0,2018,HUL,Renault,Azerbaijan Grand Prix,104.091,2.0,105.456,10.0,105.456,103.066
0,2018,SAI,Renault,Azerbaijan Grand Prix,103.834,2.0,105.432,9.0,105.432,103.351
0,2018,STR,Williams,Azerbaijan Grand Prix,104.459,8.0,104.123,2.0,104.123,103.585
0,2018,SIR,Williams,Azerbaijan Grand Prix,105.007,6.0,104.534,4.0,104.534,103.886
0,2018,ALO,McLaren,Azerbaijan Grand Prix,103.7,2.0,104.763,6.0,104.763,104.019
0,2018,LEC,Sauber,Azerbaijan Grand Prix,104.94,4.0,105.218,9.0,105.218,104.074
0,2018,MAG,Haas F1 Team,Azerbaijan Grand Prix,103.977,2.0,103.958,2.0,103.958,104.759
0,2018,VAN,McLaren,Azerbaijan Grand Prix,105.288,6.0,105.505,2.0,105.505,104.489
0,2018,GAS,Toro Rosso,Azerbaijan Grand Prix,104.712,8.0,104.905,3.0,104.905,104.496
0,2018,ERI,Sauber,Azerbaijan Grand Prix,106.042,5.0,105.91,2.0,105.91,105.541
0,2018,HAR,Toro Rosso,Azerbaijan Grand Prix,105.051,6.0,106.186,2.0,106.186,117.354
0,2018,HAM,Mercedes,Spanish Grand Prix,78.259,6.0,77.281,2.0,77.281,76.173
0,2018,BOT,Mercedes,Spanish Grand Prix,78.611,4.0,77.294,6.0,77.294,76.213
0,2018,VET,Ferrari,Spanish Grand Prix,78.585,4.0,77.55,4.0,77.55,76.305
0,2018,RAI,Ferrari,Spanish Grand Prix,78.829,7.0,77.581,3.0,77.581,76.612
0,2018,VER,Red Bull Racing,Spanish Grand Prix,78.533,4.0,79.013,2.0,79.013,76.816
0,2018,RIC,Red Bull Racing,Spanish Grand Prix,78.392,10.0,77.981,4.0,77.981,76.818
0,2018,MAG,Haas F1 Team,Spanish Grand Prix,79.643,4.0,78.357,3.0,78.357,77.676
0,2018,ALO,McLaren,Spanish Grand Prix,80.035,7.0,78.847,4.0,78.847,77.721
0,2018,SAI,Renault,Spanish Grand Prix,80.672,8.0,78.783,4.0,78.783,77.79
0,2018,GRO,Haas F1 Team,Spanish Grand Prix,79.579,6.0,78.706,4.0,78.706,77.835
0,2018,VAN,McLaren,Spanish Grand Prix,79.722,6.0,79.236,7.0,79.236,78.323
0,2018,GAS,Toro Rosso,Spanish Grand Prix,80.373,4.0,78.886,2.0,78.886,78.463
0,2018,OCO,Force India,Spanish Grand Prix,80.024,6.0,79.121,7.0,79.121,78.696
0,2018,LEC,Sauber,Spanish Grand Prix,80.514,2.0,79.292,2.0,79.292,78.91
0,2018,PER,Force India,Spanish Grand Prix,79.962,11.0,79.376,2.0,79.376,79.098
0,2018,HUL,Renault,Spanish Grand Prix,80.183,4.0,78.905,5.0,78.905,78.923
0,2018,ERI,Sauber,Spanish Grand Prix,80.501,2.0,79.744,10.0,79.744,79.493
0,2018,SIR,Williams,Spanish Grand Prix,82.06,6.0,79.909,4.0,79.909,79.695
0,2018,STR,Williams,Spanish Grand Prix,81.556,10.0,79.9,4.0,79.9,80.225
0,2018,RIC,Red Bull Racing,Monaco Grand Prix,71.841,6.0,71.786,5.0,71.786,70.81
0,2018,VET,Ferrari,Monaco Grand Prix,72.413,8.0,72.023,2.0,72.023,71.039
0,2018,HAM,Mercedes,Monaco Grand Prix,72.536,2.0,72.273,4.0,72.273,71.232
0,2018,RAI,Ferrari,Monaco Grand Prix,72.543,11.0,72.142,4.0,72.142,71.266
0,2018,BOT,Mercedes,Monaco Grand Prix,72.642,5.0,72.356,2.0,72.356,71.441
0,2018,OCO,Force India,Monaco Grand Prix,73.382,8.0,72.94,2.0,72.94,72.061
0,2018,ALO,McLaren,Monaco Grand Prix,73.115,6.0,73.279,4.0,73.279,72.11
0,2018,SAI,Renault,Monaco Grand Prix,73.2,3.0,72.85,4.0,72.85,72.13
0,2018,PER,Force India,Monaco Grand Prix,73.37,2.0,73.025,4.0,73.025,72.154
0,2018,GAS,Toro Rosso,Monaco Grand Prix,73.41,7.0,72.761,3.0,72.761,72.221
0,2018,HUL,Renault,Monaco Grand Prix,73.047,4.0,73.112,13.0,73.112,72.411
0,2018,VAN,McLaren,Monaco Grand Prix,73.077,8.0,72.874,2.0,72.874,72.44
0,2018,SIR,Williams,Monaco Grand Prix,73.547,8.0,72.854,5.0,72.854,72.521
0,2018,LEC,Sauber,Monaco Grand Prix,73.575,6.0,73.644,13.0,73.644,72.714
0,2018,GRO,Haas F1 Team,Monaco Grand Prix,73.763,11.0,73.881,2.0,73.881,72.728
0,2018,HAR,Toro Rosso,Monaco Grand Prix,73.222,4.0,72.752,2.0,72.752,73.179
0,2018,ERI,Sauber,Monaco Grand Prix,74.173,4.0,74.221,9.0,74.221,73.265
0,2018,STR,Williams,Monaco Grand Prix,74.011,4.0,73.595,2.0,73.595,73.323
0,2018,MAG,Haas F1 Team,Monaco Grand Prix,73.572,7.0,74.192,10.0,74.192,73.393
0,2018,VET,Ferrari,Canadian Grand Prix,72.985,5.0,71.648,4.0,71.648,70.764
0,2018,BOT,Mercedes,Canadian Grand Prix,73.061,8.0,72.255,6.0,72.255,70.857
0,2018,VER,Red Bull Racing,Canadian Grand Prix,72.198,2.0,71.599,2.0,71.599,70.937
0,2018,HAM,Mercedes,Canadian Grand Prix,72.777,7.0,71.706,3.0,71.706,70.996
0,2018,RAI,Ferrari,Canadian Grand Prix,72.328,5.0,71.65,4.0,71.65,71.095
0,2018,RIC,Red Bull Racing,Canadian Grand Prix,72.603,4.0,72.153,8.0,72.153,71.116
0,2018,HUL,Renault,Canadian Grand Prix,73.967,4.0,72.946,2.0,72.946,71.973
0,2018,OCO,Force India,Canadian Grand Prix,73.747,4.0,73.064,5.0,73.064,72.084
0,2018,SAI,Renault,Canadian Grand Prix,74.433,6.0,73.331,3.0,73.331,72.168
0,2018,PER,Force India,Canadian Grand Prix,73.754,2.0,72.903,2.0,72.903,72.671
0,2018,MAG,Haas F1 Team,Canadian Grand Prix,73.956,9.0,73.488,4.0,73.488,72.606
0,2018,HAR,Toro Rosso,Canadian Grand Prix,73.889,7.0,73.076,7.0,73.076,72.635
0,2018,LEC,Sauber,Canadian Grand Prix,73.884,4.0,73.452,5.0,73.452,72.661
0,2018,ALO,McLaren,Canadian Grand Prix,73.866,4.0,73.225,2.0,73.225,72.856
0,2018,VAN,McLaren,Canadian Grand Prix,74.167,2.0,73.034,4.0,73.034,72.865
0,2018,GAS,Toro Rosso,Canadian Grand Prix,74.486,4.0,73.334,6.0,73.334,73.047
0,2018,STR,Williams,Canadian Grand Prix,74.703,6.0,73.968,2.0,73.968,73.59
0,2018,SIR,Williams,Canadian Grand Prix,74.782,6.0,73.818,4.0,73.818,73.643
0,2018,ERI,Sauber,Canadian Grand Prix,74.108,6.0,73.925,11.0,73.925,74.593
0,2018,HAM,Mercedes,French Grand Prix,92.539,3.0,100.743,2.0,100.743,90.029
0,2018,BOT,Mercedes,French Grand Prix,94.156,2.0,93.666,2.0,93.666,90.147
0,2018,VET,Ferrari,French Grand Prix,93.689,2.0,96.756,2.0,96.756,90.4
0,2018,RIC,Red Bull Racing,French Grand Prix,93.243,2.0,99.738,2.0,99.738,90.895
0,2018,RAI,Ferrari,French Grand Prix,93.426,2.0,109.711,2.0,109.711,91.057
0,2018,SAI,Renault,French Grand Prix,95.086,2.0,94.953,2.0,94.953,92.126
0,2018,LEC,Sauber,French Grand Prix,95.583,6.0,95.012,1.0,95.012,92.635
0,2018,OCO,Force India,French Grand Prix,95.705,9.0,100.087,2.0,100.087,92.075
0,2018,PER,Force India,French Grand Prix,96.08,7.0,99.641,2.0,99.641,92.454
0,2018,GAS,Toro Rosso,French Grand Prix,94.535,4.0,98.317,2.0,98.317,92.46
0,2018,ALO,McLaren,French Grand Prix,94.4,4.0,96.365,2.0,96.365,92.976
0,2018,VAN,McLaren,French Grand Prix,95.172,4.0,97.547,2.0,97.547,93.162
0,2018,SIR,Williams,French Grand Prix,95.97,3.0,124.093,2.0,124.093,93.636
0,2018,STR,Williams,French Grand Prix,95.936,2.0,122.399,2.0,122.399,93.729
0,2018,BOT,Mercedes,Austrian Grand Prix,64.755,6.0,64.204,2.0,64.204,63.13
0,2018,HAM,Mercedes,Austrian Grand Prix,64.579,4.0,64.099,2.0,64.099,63.149
0,2018,VET,Ferrari,Austrian Grand Prix,64.815,2.0,64.07,4.0,64.07,63.464
0,2018,RAI,Ferrari,Austrian Grand Prix,65.265,10.0,64.47,4.0,64.47,63.66
0,2018,VER,Red Bull Racing,Austrian Grand Prix,65.125,2.0,64.791,2.0,64.791,63.84
0,2018,GRO,Haas F1 Team,Austrian Grand Prix,65.429,7.0,64.916,2.0,64.916,63.892
0,2018,RIC,Red Bull Racing,Austrian Grand Prix,65.031,6.0,64.891,4.0,64.891,63.996
0,2018,MAG,Haas F1 Team,Austrian Grand Prix,65.559,2.0,65.013,2.0,65.013,64.051
0,2018,SAI,Renault,Austrian Grand Prix,65.999,4.0,65.086,4.0,65.086,64.725
0,2018,HUL,Renault,Austrian Grand Prix,66.273,2.0,65.228,2.0,65.228,65.019
0,2018,OCO,Force India,Austrian Grand Prix,66.133,8.0,65.444,3.0,65.444,64.845
0,2018,GAS,Toro Rosso,Austrian Grand Prix,65.758,6.0,65.264,5.0,65.264,64.874
0,2018,LEC,Sauber,Austrian Grand Prix,66.096,4.0,65.219,7.0,65.219,64.979
0,2018,ALO,McLaren,Austrian Grand Prix,66.429,2.0,65.448,2.0,65.448,65.058
0,2018,STR,Williams,Austrian Grand Prix,66.626,6.0,66.029,6.0,66.029,65.286
0,2018,VAN,McLaren,Austrian Grand Prix,65.93,4.0,65.837,9.0,65.837,65.271
0,2018,PER,Force India,Austrian Grand Prix,66.354,2.0,65.502,5.0,65.502,65.279
0,2018,SIR,Williams,Austrian Grand Prix,66.326,2.0,66.318,2.0,66.318,65.322
0,2018,HAR,Toro Rosso,Austrian Grand Prix,66.332,11.0,65.705,5.0,65.705,65.366
0,2018,ERI,Sauber,Austrian Grand Prix,66.199,3.0,65.699,13.0,65.699,65.479
0,2018,HAM,Mercedes,British Grand Prix,87.739,6.0,86.722,2.0,86.722,85.892
0,2018,VET,Ferrari,British Grand Prix,87.552,2.0,87.851,6.0,87.851,85.936
0,2018,RAI,Ferrari,British Grand Prix,88.045,4.0,86.815,4.0,86.815,85.99
0,2018,BOT,Mercedes,British Grand Prix,87.909,2.0,87.364,2.0,87.364,86.217
0,2018,RIC,Red Bull Racing,British Grand Prix,88.408,2.0,88.018,4.0,88.018,87.099
0,2018,MAG,Haas F1 Team,British Grand Prix,89.617,4.0,88.418,2.0,88.418,87.244
0,2018,LEC,Sauber,British Grand Prix,89.557,5.0,88.146,2.0,88.146,87.879
0,2018,OCO,Force India,British Grand Prix,89.467,2.0,88.917,6.0,88.917,88.194
0,2018,HUL,Renault,British Grand Prix,89.354,4.0,89.094,2.0,89.094,87.901
0,2018,PER,Force India,British Grand Prix,89.522,2.0,89.066,6.0,89.066,87.928
0,2018,ALO,McLaren,British Grand Prix,89.306,5.0,89.07,2.0,89.07,88.139
0,2018,GAS,Toro Rosso,British Grand Prix,89.831,2.0,90.05,2.0,90.05,88.343
0,2018,ERI,Sauber,British Grand Prix,90.046,4.0,88.814,2.0,88.814,88.391
0,2018,SAI,Renault,British Grand Prix,89.563,2.0,89.133,2.0,89.133,88.456
0,2018,VAN,McLaren,British Grand Prix,90.121,2.0,90.004,6.0,90.004,89.096
0,2018,SIR,Williams,British Grand Prix,90.103,4.0,89.984,4.0,89.984,89.252
0,2018,VET,Ferrari,German Grand Prix,73.31,2.0,95.573,2.0,95.573,71.212
0,2018,RAI,Ferrari,German Grand Prix,73.427,2.0,97.755,2.0,97.755,71.547
0,2018,HUL,Renault,German Grand Prix,74.496,2.0,96.873,2.0,96.873,72.56
0,2018,LEC,Sauber,German Grand Prix,74.374,4.0,94.577,7.0,94.577,72.717
0,2018,SIR,Williams,German Grand Prix,75.408,2.0,95.334,6.0,95.334,73.702
0,2018,ERI,Sauber,German Grand Prix,74.783,4.0,95.0,8.0,95.0,73.736
0,2018,GAS,Toro Rosso,German Grand Prix,74.793,2.0,95.659,4.0,95.659,73.749
0,2018,HAR,Toro Rosso,German Grand Prix,74.83,2.0,96.151,4.0,96.151,74.045
0,2018,STR,Williams,German Grand Prix,75.269,2.0,98.393,3.0,98.393,74.206
0,2018,HAM,Mercedes,Hungarian Grand Prix,77.587,7.0,76.749,6.0,76.749,95.658
0,2018,BOT,Mercedes,Hungarian Grand Prix,77.868,6.0,76.229,2.0,76.229,95.918
0,2018,RAI,Ferrari,Hungarian Grand Prix,77.153,3.0,76.373,5.0,76.373,96.186
0,2018,VET,Ferrari,Hungarian Grand Prix,76.834,2.0,76.17,2.0,76.17,96.21
0,2018,SAI,Renault,Hungarian Grand Prix,78.495,2.0,77.754,2.0,77.754,96.743
0,2018,GAS,Toro Rosso,Hungarian Grand Prix,78.518,4.0,78.139,4.0,78.139,97.591
0,2018,VER,Red Bull Racing,Hungarian Grand Prix,76.908,2.0,76.946,2.0,76.946,98.032
0,2018,HAR,Toro Rosso,Hungarian Grand Prix,78.916,4.0,78.252,4.0,78.252,98.128
0,2018,MAG,Haas F1 Team,Hungarian Grand Prix,78.88,7.0,78.23,2.0,78.23,99.858
0,2018,GRO,Haas F1 Team,Hungarian Grand Prix,78.065,5.0,78.084,10.0,78.084,100.593
0,2018,ALO,McLaren,Hungarian Grand Prix,78.857,2.0,78.467,2.0,78.467,95.214
0,2018,RIC,Red Bull Racing,Hungarian Grand Prix,77.061,2.0,76.803,2.0,76.803,96.442
0,2018,HUL,Renault,Hungarian Grand Prix,78.913,5.0,78.083,4.0,78.083,96.506
0,2018,ERI,Sauber,Hungarian Grand Prix,79.043,2.0,78.842,7.0,78.842,97.075
0,2018,STR,Williams,Hungarian Grand Prix,79.645,6.0,79.132,2.0,79.132,78.56
0,2018,VAN,McLaren,Hungarian Grand Prix,79.712,13.0,78.789,2.0,78.789,78.782
0,2018,LEC,Sauber,Hungarian Grand Prix,79.137,2.0,78.376,12.0,78.376,78.817
0,2018,OCO,Force India,Hungarian Grand Prix,78.761,2.0,78.512,2.0,78.512,79.142
0,2018,PER,Force India,Hungarian Grand Prix,78.85,2.0,78.962,2.0,78.962,79.2
0,2018,SIR,Williams,Hungarian Grand Prix,79.77,6.0,78.63,2.0,78.63,79.301
0,2018,HAM,Mercedes,Belgian Grand Prix,103.523,2.0,102.798,2.0,102.798,118.179
0,2018,VET,Ferrari,Belgian Grand Prix,104.129,6.0,102.661,4.0,102.661,118.905
0,2018,OCO,Racing Point,Belgian Grand Prix,105.935,2.0,105.485,4.0,105.485,121.851
0,2018,PER,Racing Point,Belgian Grand Prix,104.662,2.0,105.341,2.0,105.341,121.894
0,2018,GRO,Haas F1 Team,Belgian Grand Prix,105.817,2.0,105.814,7.0,105.814,122.122
0,2018,RAI,Ferrari,Belgian Grand Prix,103.355,2.0,102.724,4.0,102.724,122.671
0,2018,VER,Red Bull Racing,Belgian Grand Prix,104.046,2.0,104.048,3.0,104.048,122.769
0,2018,RIC,Red Bull Racing,Belgian Grand Prix,104.25,2.0,104.479,7.0,104.479,122.939
0,2018,MAG,Haas F1 Team,Belgian Grand Prix,106.078,6.0,106.087,5.0,106.087,124.933
0,2018,BOT,Mercedes,Belgian Grand Prix,103.803,2.0,103.464,4.0,103.464,102.191
0,2018,GAS,Toro Rosso,Belgian Grand Prix,106.08,4.0,106.182,4.0,106.182,103.844
0,2018,HAR,Toro Rosso,Belgian Grand Prix,106.337,4.0,106.259,5.0,106.259,103.865
0,2018,LEC,Sauber,Belgian Grand Prix,105.622,2.0,104.963,2.0,104.963,104.062
0,2018,ERI,Sauber,Belgian Grand Prix,105.537,2.0,105.536,2.0,105.536,104.301
0,2018,HUL,Renault,Belgian Grand Prix,105.753,2.0,105.464,4.0,105.464,104.145
0,2018,SAI,Renault,Belgian Grand Prix,105.481,2.0,105.925,9.0,105.925,104.489
0,2018,ALO,McLaren,Belgian Grand Prix,106.153,2.0,106.942,2.0,106.942,104.917
0,2018,SIR,Williams,Belgian Grand Prix,106.451,2.0,106.63,4.0,106.63,104.998
0,2018,STR,Williams,Belgian Grand Prix,106.47,6.0,106.502,2.0,106.502,105.134
0,2018,VAN,McLaren,Belgian Grand Prix,106.496,2.0,107.061,6.0,107.061,105.307
0,2018,RAI,Ferrari,Italian Grand Prix,81.375,2.0,80.682,4.0,80.682,79.119
0,2018,VET,Ferrari,Italian Grand Prix,81.105,8.0,80.509,4.0,80.509,79.28
0,2018,HAM,Mercedes,Italian Grand Prix,81.392,5.0,80.59,4.0,80.59,79.294
0,2018,BOT,Mercedes,Italian Grand Prix,81.803,7.0,81.112,4.0,81.112,79.656
0,2018,VER,Red Bull Racing,Italian Grand Prix,82.154,4.0,81.388,2.0,81.388,80.615
0,2018,GRO,Haas F1 Team,Italian Grand Prix,83.077,6.0,82.357,2.0,82.357,80.936
0,2018,SAI,Renault,Italian Grand Prix,83.193,2.0,82.737,5.0,82.737,81.041
0,2018,OCO,Racing Point,Italian Grand Prix,82.93,6.0,82.055,2.0,82.055,81.099
0,2018,GAS,Toro Rosso,Italian Grand Prix,83.402,6.0,82.631,6.0,82.631,81.35
0,2018,STR,Williams,Italian Grand Prix,83.566,4.0,82.86,2.0,82.86,81.627
0,2018,MAG,Haas F1 Team,Italian Grand Prix,83.233,6.0,82.011,2.0,82.011,81.669
0,2018,SIR,Williams,Italian Grand Prix,83.514,6.0,82.778,6.0,82.778,81.732
0,2018,ALO,McLaren,Italian Grand Prix,83.741,6.0,82.892,2.0,82.892,82.568
0,2018,HUL,Renault,Italian Grand Prix,83.063,2.0,83.149,2.0,83.149,81.801
0,2018,RIC,Red Bull Racing,Italian Grand Prix,82.296,2.0,82.31,4.0,82.31,81.28
0,2018,PER,Racing Point,Italian Grand Prix,82.942,6.0,82.486,5.0,82.486,81.888
0,2018,LEC,Sauber,Italian Grand Prix,82.965,2.0,82.313,5.0,82.313,81.889
0,2018,HAR,Toro Rosso,Italian Grand Prix,83.531,5.0,83.164,6.0,83.164,81.934
0,2018,VAN,McLaren,Italian Grand Prix,84.084,2.0,82.987,10.0,82.987,82.085
0,2018,HAM,Mercedes,Singapore Grand Prix,98.71,2.0,98.558,4.0,98.558,96.015
0,2018,VER,Red Bull Racing,Singapore Grand Prix,99.221,4.0,99.265,2.0,99.265,96.334
0,2018,VET,Ferrari,Singapore Grand Prix,100.633,8.0,98.054,2.0,98.054,96.628
0,2018,BOT,Mercedes,Singapore Grand Prix,99.368,2.0,98.603,5.0,98.603,96.702
0,2018,RAI,Ferrari,Singapore Grand Prix,98.699,2.0,98.416,2.0,98.416,96.794
0,2018,RIC,Red Bull Racing,Singapore Grand Prix,99.309,5.0,99.186,2.0,99.186,96.996
0,2018,PER,Racing Point,Singapore Grand Prix,100.774,2.0,100.231,5.0,100.231,97.985
0,2018,GRO,Haas F1 Team,Singapore Grand Prix,100.384,2.0,99.747,2.0,99.747,98.32
0,2018,OCO,Racing Point,Singapore Grand Prix,100.87,5.0,100.073,2.0,100.073,98.365
0,2018,HUL,Renault,Singapore Grand Prix,100.668,2.0,100.45,3.0,100.45,98.588
0,2018,ALO,McLaren,Singapore Grand Prix,100.459,2.0,100.254,2.0,100.254,98.641
0,2018,SAI,Renault,Singapore Grand Prix,100.274,2.0,100.591,2.0,100.591,98.716
0,2018,LEC,Sauber,Singapore Grand Prix,101.062,2.0,100.915,2.0,100.915,98.747
0,2018,ERI,Sauber,Singapore Grand Prix,100.812,2.0,101.953,4.0,101.953,99.453
0,2018,GAS,Toro Rosso,Singapore Grand Prix,101.615,5.0,100.686,2.0,100.686,99.691
0,2018,MAG,Haas F1 Team,Singapore Grand Prix,101.154,2.0,100.559,2.0,100.559,99.644
0,2018,HAR,Toro Rosso,Singapore Grand Prix,101.542,4.0,101.562,3.0,101.562,99.809
0,2018,VAN,McLaren,Singapore Grand Prix,101.164,2.0,100.798,2.0,100.798,99.864
0,2018,SIR,Williams,Singapore Grand Prix,102.181,6.0,101.884,2.0,101.884,101.263
0,2018,STR,Williams,Singapore Grand Prix,102.141,2.0,102.22,2.0,102.22,101.334
0,2018,BOT,Mercedes,Russian Grand Prix,93.584,2.0,93.321,2.0,93.321,91.387
0,2018,HAM,Mercedes,Russian Grand Prix,93.385,6.0,93.067,2.0,93.067,91.532
0,2018,VET,Ferrari,Russian Grand Prix,93.928,3.0,93.667,6.0,93.667,91.943
0,2018,RAI,Ferrari,Russian Grand Prix,94.388,2.0,93.688,4.0,93.688,92.237
0,2018,MAG,Haas F1 Team,Russian Grand Prix,95.331,4.0,94.82,4.0,94.82,93.181
0,2018,OCO,Racing Point,Russian Grand Prix,95.147,6.0,94.809,4.0,94.809,93.413
0,2018,LEC,Sauber,Russian Grand Prix,95.432,2.0,94.628,4.0,94.628,93.419
0,2018,PER,Racing Point,Russian Grand Prix,95.122,2.0,94.916,2.0,94.916,93.563
0,2018,GRO,Haas F1 Team,Russian Grand Prix,95.911,4.0,95.185,5.0,95.185,93.704
0,2018,ERI,Sauber,Russian Grand Prix,95.295,4.0,95.37,4.0,95.37,95.196
0,2018,VER,Red Bull Racing,Russian Grand Prix,93.827,4.0,93.937,2.0,93.937,93.048
